andre-agassi/a092,Andre Agassi,1,3940
juan%20carlos-ferrero/f316,Juan Carlos Ferrero,2,3775
roger-federer/f324,Roger Federer,3,3575
carlos-moya/m605,Carlos Moya,4,3095
lleyton-hewitt/h432,Lleyton Hewitt,5,2945
andy-roddick/r485,Andy Roddick,6,2890
guillermo-coria/c524,Guillermo Coria,7,2735
rainer-schuettler/s636,Rainer Schuettler,8,2020
sebastien-grosjean/g379,Sebastien Grosjean,9,1950
jiri-novak/n254,Jiri Novak,10,1945
paradorn-srichaphan/s675,Paradorn Srichaphan,11,1900
sjeng-schalken/s572,Sjeng Schalken,12,1745
gustavo-kuerten/k293,Gustavo Kuerten,13,1575
fernando-gonzalez/g415,Fernando Gonzalez,14,1510
martin-verkerk/v232,Martin Verkerk,15,1432
felix-mantilla/m535,Felix Mantilla,16,1410
tommy-robredo/r419,Tommy Robredo,17,1400
agustin-calleri/c478,Agustin Calleri,18,1355
david-nalbandian/n301,David Nalbandian,19,1345
mark-philippoussis/p338,Mark Philippoussis,20,1285
marat-safin/s741,Marat Safin,21,1280
younes-el%20aynaoui/e121,Younes El Aynaoui,22,1205
albert-costa/c378,Albert Costa,23,1185
yevgeny-kafelnikov/k267,Yevgeny Kafelnikov,24,1140
wayne-ferreira/f196,Wayne Ferreira,25,1135
pete-sampras/s402,Pete Sampras,26,1115
james-blake/b676,James Blake,27,1075
jarkko-nieminen/n289,Jarkko Nieminen,28,1065
mariano-zabaleta/z073,Mariano Zabaleta,29,1013
gaston-gaudio/g374,Gaston Gaudio,30,1000
vincent-spadea/s544,Vincent Spadea,31,995
nikolay-davydenko/d402,Nikolay Davydenko,32,986
arnaud-clement/c487,Arnaud Clement,33,980
max-mirnyi/m595,Max Mirnyi,34,955
feliciano-lopez/l397,Feliciano Lopez,35,950
mikhail-youzhny/y061,Mikhail Youzhny,36,945
juan%20ignacio-chela/c514,Juan Ignacio Chela,37,920
tim-henman/h336,Tim Henman,38,915
radek-stepanek/s694,Radek Stepanek,39,883
mardy-fish/f339,Mardy Fish,40,875
nicolas-massu/m655,Nicolas Massu,41,869
karol-kucera/k237,Karol Kucera,42,868
marcelo-rios/r286,Marcelo Rios,43,860
ivan-ljubicic/l360,Ivan Ljubicic,44,830
jonas-bjorkman/b446,Jonas Bjorkman,45,825
robby-ginepri/g569,Robby Ginepri,46,822
filippo-volandri/v254,Filippo Volandri,47,818
jan-michael-gambill/g352,Jan-Michael Gambill,48,775
fabrice-santoro/s424,Fabrice Santoro,49,730
tommy-haas/h355,Tommy Haas,50,725
rafael-nadal/n409,Rafael Nadal,51,724
olivier-rochus/r397,Olivier Rochus,52,723
sargis-sargsian/s545,Sargis Sargsian,53,708
taylor-dent/d362,Taylor Dent,54,690
nicolas-lapentti/l290,Nicolas Lapentti,55,685
dominik-hrbaty/h377,Dominik Hrbaty,56,685
raemon-sluiter/s693,Raemon Sluiter,57,685
guillermo-canas/c433,Guillermo Canas,58,675
flavio-saretta/s876,Flavio Saretta,59,668
david-sanchez/s677,David Sanchez,60,657
paul-henri-mathieu/m850,Paul-Henri Mathieu,61,650
fernando-vicente/v195,Fernando Vicente,62,646
hyung-taik-lee/l311,Hyung-Taik Lee,63,641
xavier-malisse/m680,Xavier Malisse,64,625
vladimir-voltchkov/v211,Vladimir Voltchkov,65,621
stefan-koubek/k310,Stefan Koubek,66,620
alberto-martin/m590,Alberto Martin,67,618
greg-rusedski/r237,Greg Rusedski,68,617
nicolas-escude/e140,Nicolas Escude,69,614
antony-dupuis/d272,Antony Dupuis,70,605
olivier-mutis/m640,Olivier Mutis,71,572
david-ferrer/f401,David Ferrer,72,562
jose-acasuso/a389,Jose Acasuso,73,562
mario-ancic/a385,Mario Ancic,74,556
nicolas-kiefer/k316,Nicolas Kiefer,75,516
kenneth-carlsen/c328,Kenneth Carlsen,76,503
magnus-norman/n250,Magnus Norman,77,498
alex-corretja/c344,Alex Corretja,78,485
hicham-arazi/a226,Hicham Arazi,79,483
brian-vahaly/v303,Brian Vahaly,80,479
justin-gimelstob/g354,Justin Gimelstob,81,478
lars-burgsmuller/b484,Lars Burgsmuller,82,471
albert-portas/p305,Albert Portas,83,464
ruben-ramirez%20hidalgo/r383,Ruben Ramirez Hidalgo,84,464
tomas-behrend/b545,Tomas Behrend,85,461
jurgen-melzer/m762,Jurgen Melzer,86,457
john-van%20lottum/v201,John van Lottum,87,456
davide-sanguinetti/s480,Davide Sanguinetti,88,455
karol-beck/b804,Karol Beck,89,452
wayne-arthurs/a202,Wayne Arthurs,90,445
victor-hanescu/h528,Victor Hanescu,91,444
luis-horna/h390,Luis Horna,92,427
todd-martin/m442,Todd Martin,93,423
albert-montanes/m824,Albert Montanes,94,422
andrei-pavel/p280,Andrei Pavel,95,415
christophe-rochus/r336,Christophe Rochus,96,411
julien-boutter/b599,Julien Boutter,97,407
mariano-puerta/p372,Mariano Puerta,98,407
jean-rene-lisnard/l386,Jean-Rene Lisnard,99,405
gregory-carraz/c400,Gregory Carraz,100,400
