andre-agassi/a092,Andre Agassi,1,3855
gustavo-kuerten/k293,Gustavo Kuerten,2,3285
magnus-norman/n250,Magnus Norman,3,3180
pete-sampras/s402,Pete Sampras,4,3085
yevgeny-kafelnikov/k267,Yevgeny Kafelnikov,5,2701
thomas-enqvist/e113,Thomas Enqvist,6,2559
marat-safin/s741,Marat Safin,7,2429
alex-corretja/c344,Alex Corretja,8,2108
lleyton-hewitt/h432,Lleyton Hewitt,9,1984
cedric-pioline/p226,Cedric Pioline,10,1905
tim-henman/h336,Tim Henman,11,1662
juan%20carlos-ferrero/f316,Juan Carlos Ferrero,12,1617
franco-squillari/s568,Franco Squillari,13,1605
nicolas-lapentti/l290,Nicolas Lapentti,14,1604
nicolas-kiefer/k316,Nicolas Kiefer,15,1454
mark-philippoussis/p338,Mark Philippoussis,16,1410
nicolas-escude/e140,Nicolas Escude,17,1327
mariano-puerta/p372,Mariano Puerta,18,1318
marcelo-rios/r286,Marcelo Rios,19,1300
patrick-rafter/r255,Patrick Rafter,20,1275
younes-el%20aynaoui/e121,Younes El Aynaoui,21,1212
wayne-ferreira/f196,Wayne Ferreira,22,1185
albert-costa/c378,Albert Costa,23,1132
michael-chang/c274,Michael Chang,24,1129
sebastien-grosjean/g379,Sebastien Grosjean,25,1117
richard-krajicek/k214,Richard Krajicek,26,1086
gaston-gaudio/g374,Gaston Gaudio,27,1067
todd-martin/m442,Todd Martin,28,1049
greg-rusedski/r237,Greg Rusedski,29,1038
fabrice-santoro/s424,Fabrice Santoro,30,1021
marc-rosset/r214,Marc Rosset,31,1018
jan-michael-gambill/g352,Jan-Michael Gambill,32,1013
arnaud-clement/c487,Arnaud Clement,33,979
karim-alami/a203,Karim Alami,34,973
byron-black/b397,Byron Black,35,955
andrei-pavel/p280,Andrei Pavel,36,941
dominik-hrbaty/h377,Dominik Hrbaty,37,936
tommy-haas/h355,Tommy Haas,38,913
jiri-novak/n254,Jiri Novak,39,899
roger-federer/f324,Roger Federer,40,892
hicham-arazi/a226,Hicham Arazi,41,889
andreas-vinciguerra/v250,Andreas Vinciguerra,42,868
fernando-vicente/v195,Fernando Vicente,43,863
stefan-koubek/k310,Stefan Koubek,44,859
francisco-clavet/c252,Francisco Clavet,45,849
andrei-medvedev/m475,Andrei Medvedev,46,837
karol-kucera/k237,Karol Kucera,47,830
jerome-golmard/g319,Jerome Golmard,48,803
andrew-ilie/i052,Andrew Ilie,49,802
gianluca-pozzi/p045,Gianluca Pozzi,50,798
slava-dosedel/d198,Slava Dosedel,51,797
magnus-gustafsson/g182,Magnus Gustafsson,52,791
sjeng-schalken/s572,Sjeng Schalken,53,774
jonas-bjorkman/b446,Jonas Bjorkman,54,763
max-mirnyi/m595,Max Mirnyi,55,752
mariano-zabaleta/z073,Mariano Zabaleta,56,736
carlos-moya/m605,Carlos Moya,57,735
juan%20ignacio-chela/c514,Juan Ignacio Chela,58,713
magnus-larsson/l206,Magnus Larsson,59,710
arnaud-di%20pasquale/d357,Arnaud Di Pasquale,60,679
mikael-tillstrom/t166,Mikael Tillstrom,61,665
alberto-martin/m590,Alberto Martin,62,644
nicolas-massu/m655,Nicolas Massu,63,630
david-prinosil/p273,David Prinosil,64,628
martin-damm/d214,Martin Damm,65,627
chris-woodruff/w212,Chris Woodruff,66,623
rainer-schuettler/s636,Rainer Schuettler,67,620
harel-levy/l336,Harel Levy,68,615
jason-stoltenberg/s331,Jason Stoltenberg,69,608
vladimir-voltchkov/v211,Vladimir Voltchkov,70,607
albert-portas/p305,Albert Portas,71,597
daniel-vacek/v141,Daniel Vacek,72,581
paul-goldstein/g333,Paul Goldstein,73,578
sargis-sargsian/s545,Sargis Sargsian,74,574
bohdan-ulihrach/u032,Bohdan Ulihrach,75,563
alexander-popp/p395,Alexander Popp,76,552
goran-ivanisevic/i034,Goran Ivanisevic,77,552
agustin-calleri/c478,Agustin Calleri,78,550
george-bastl/b503,George Bastl,79,549
vincent-spadea/s544,Vincent Spadea,80,538
jeff-tarango/t136,Jeff Tarango,81,536
jiri-vanek/v207,Jiri Vanek,82,535
christophe-rochus/r336,Christophe Rochus,83,525
alex-calatrava/c361,Alex Calatrava,84,520
richard-fromberg/f164,Richard Fromberg,85,509
justin-gimelstob/g354,Justin Gimelstob,86,503
thomas-johansson/j129,Thomas Johansson,87,499
andre-sa/s604,Andre Sa,88,476
paradorn-srichaphan/s675,Paradorn Srichaphan,89,475
ivan-ljubicic/l360,Ivan Ljubicic,90,467
adrian-voinea/v166,Adrian Voinea,91,463
davide-sanguinetti/s480,Davide Sanguinetti,92,461
peter-wessels/w254,Peter Wessels,93,455
markus-hantschk/h366,Markus Hantschk,94,449
david-sanchez/s677,David Sanchez,95,430
felix-mantilla/m535,Felix Mantilla,96,429
daniel-elsner/e155,Daniel Elsner,97,428
juan%20antonio-marin/m578,Juan Antonio Marin,98,427
emilio-benfele%20alvarez/a190,Emilio Benfele Alvarez,99,425
hernan-gumy/g247,Hernan Gumy,100,415
