roger-federer/f324,Roger Federer,1,7715
rafael-nadal/n409,Rafael Nadal,2,4755
andy-roddick/r485,Andy Roddick,3,2980
nikolay-davydenko/d402,Nikolay Davydenko,4,2865
fernando-gonzalez/g415,Fernando Gonzalez,5,2755
tommy-robredo/r419,Tommy Robredo,6,2525
ivan-ljubicic/l360,Ivan Ljubicic,7,2395
james-blake/b676,James Blake,8,2270
tommy-haas/h355,Tommy Haas,9,2165
novak-djokovic/d643,Novak Djokovic,10,2060
david-nalbandian/n301,David Nalbandian,11,1995
andy-murray/mc10,Andy Murray,12,1905
mario-ancic/a385,Mario Ancic,13,1900
david-ferrer/f401,David Ferrer,14,1765
tomas-berdych/ba47,Tomas Berdych,15,1715
richard-gasquet/g628,Richard Gasquet,16,1590
mikhail-youzhny/y061,Mikhail Youzhny,17,1515
marcos-baghdatis/b837,Marcos Baghdatis,18,1345
lleyton-hewitt/h432,Lleyton Hewitt,19,1255
juan%20carlos-ferrero/f316,Juan Carlos Ferrero,20,1230
jarkko-nieminen/n289,Jarkko Nieminen,21,1210
dmitry-tursunov/t315,Dmitry Tursunov,22,1190
mardy-fish/f339,Mardy Fish,23,1165
dominik-hrbaty/h377,Dominik Hrbaty,24,1083
juan%20ignacio-chela/c514,Juan Ignacio Chela,25,1075
radek-stepanek/s694,Radek Stepanek,26,1070
marat-safin/s741,Marat Safin,27,1070
robin-soderling/sa49,Robin Soderling,28,1058
jurgen-melzer/m762,Jurgen Melzer,29,1050
agustin-calleri/c478,Agustin Calleri,30,1038
xavier-malisse/m680,Xavier Malisse,31,955
carlos-moya/m605,Carlos Moya,32,940
fernando-verdasco/v306,Fernando Verdasco,33,925
nicolas-almagro/a479,Nicolas Almagro,34,920
stan-wawrinka/w367,Stan Wawrinka,35,895
olivier-rochus/r397,Olivier Rochus,36,890
jose-acasuso/a389,Jose Acasuso,37,865
gilles-simon/sd32,Gilles Simon,38,820
jonas-bjorkman/b446,Jonas Bjorkman,39,803
julien-benneteau/b747,Julien Benneteau,40,792
marc-gicquel/g436,Marc Gicquel,41,784
robby-ginepri/g569,Robby Ginepri,42,780
benjamin-becker/b896,Benjamin Becker,43,763
gaston-gaudio/g374,Gaston Gaudio,44,760
florian-mayer/mb02,Florian Mayer,45,760
gael-monfils/mc65,Gael Monfils,46,750
tim-henman/h336,Tim Henman,47,750
hyung-taik-lee/l311,Hyung-Taik Lee,48,725
kristof-vliegen/v309,Kristof Vliegen,49,705
nicolas-massu/m655,Nicolas Massu,50,695
arnaud-clement/c487,Arnaud Clement,51,690
filippo-volandri/v254,Filippo Volandri,52,687
max-mirnyi/m595,Max Mirnyi,53,685
juan-monaco/ma21,Juan Monaco,54,664
guillermo-canas/c433,Guillermo Canas,55,652
fabrice-santoro/s424,Fabrice Santoro,56,640
sebastien-grosjean/g379,Sebastien Grosjean,57,635
ruben-ramirez%20hidalgo/r383,Ruben Ramirez Hidalgo,58,620
philipp-kohlschreiber/k435,Philipp Kohlschreiber,59,620
nicolas-lapentti/l290,Nicolas Lapentti,60,601
paul-henri-mathieu/m850,Paul-Henri Mathieu,61,585
martin-vassallo%20arguello/v258,Martin Vassallo Arguello,62,582
juan%20martin-del%20potro/d683,Juan Martin del Potro,63,576
florent-serra/s963,Florent Serra,64,565
stefan-koubek/k310,Stefan Koubek,65,562
guillermo-garcia-lopez/g476,Guillermo Garcia-Lopez,66,554
michael-russell/r368,Michael Russell,67,548
evgeny-korolev/k760,Evgeny Korolev,68,540
sam-querrey/q927,Sam Querrey,69,537
luis-horna/h390,Luis Horna,70,525
teymuraz-gabashvili/g681,Teymuraz Gabashvili,71,523
jan-hernych/h442,Jan Hernych,72,523
sergio-roitman/r388,Sergio Roitman,73,520
vincent-spadea/s544,Vincent Spadea,74,515
thomas-johansson/j129,Thomas Johansson,75,514
michael-llodra/l428,Michael Llodra,76,514
jan-hajek/h571,Jan Hajek,77,511
albert-montanes/m824,Albert Montanes,78,503
danai-udomchoke/u043,Danai Udomchoke,79,495
diego-hartfield/h502,Diego Hartfield,80,491
igor-kunitsyn/k403,Igor Kunitsyn,81,490
daniele-bracciali/b570,Daniele Bracciali,82,485
paradorn-srichaphan/s675,Paradorn Srichaphan,83,485
feliciano-lopez/l397,Feliciano Lopez,84,481
ernests-gulbis/g858,Ernests Gulbis,85,480
alessio-di%20mauro/d330,Alessio Di Mauro,86,478
robert-kendrick/k448,Robert Kendrick,87,472
simon-greul/g511,Simon Greul,88,469
amer-delic/d438,Amer Delic,89,468
nicolas-devilder/d469,Nicolas Devilder,90,467
potito-starace/s843,Potito Starace,91,464
kristian-pless/p491,Kristian Pless,92,463
andreas-seppi/sa93,Andreas Seppi,93,461
alberto-martin/m590,Alberto Martin,94,453
alejandro-falla/f444,Alejandro Falla,95,453
alexander-peya/p467,Alexander Peya,96,452
paul-goldstein/g333,Paul Goldstein,97,449
janko-tipsarevic/t742,Janko Tipsarevic,98,449
yen-hsun-lu/l575,Yen-Hsun Lu,99,442
oscar-hernandez/h472,Oscar Hernandez,100,441
