lleyton-hewitt/h432,Lleyton Hewitt,1,4395
marat-safin/s741,Marat Safin,2,3310
tommy-haas/h355,Tommy Haas,3,2995
andre-agassi/a092,Andre Agassi,4,2725
tim-henman/h336,Tim Henman,5,2605
yevgeny-kafelnikov/k267,Yevgeny Kafelnikov,6,2460
thomas-johansson/j129,Thomas Johansson,7,2305
albert-costa/c378,Albert Costa,8,2290
juan%20carlos-ferrero/f316,Juan Carlos Ferrero,9,2205
roger-federer/f324,Roger Federer,10,2135
sebastien-grosjean/g379,Sebastien Grosjean,11,2020
patrick-rafter/r255,Patrick Rafter,12,1915
pete-sampras/s402,Pete Sampras,13,1910
jiri-novak/n254,Jiri Novak,14,1875
andy-roddick/r485,Andy Roddick,15,1825
gustavo-kuerten/k293,Gustavo Kuerten,16,1765
guillermo-canas/c433,Guillermo Canas,17,1720
goran-ivanisevic/i034,Goran Ivanisevic,18,1620
younes-el%20aynaoui/e121,Younes El Aynaoui,19,1615
carlos-moya/m605,Carlos Moya,20,1485
andrei-pavel/p280,Andrei Pavel,21,1445
juan%20ignacio-chela/c514,Juan Ignacio Chela,22,1239
rainer-schuettler/s636,Rainer Schuettler,23,1235
marcelo-rios/r286,Marcelo Rios,24,1225
thomas-enqvist/e113,Thomas Enqvist,25,1225
nicolas-lapentti/l290,Nicolas Lapentti,26,1210
gaston-gaudio/g374,Gaston Gaudio,27,1168
max-mirnyi/m595,Max Mirnyi,28,1150
alex-corretja/c344,Alex Corretja,29,1145
tommy-robredo/r419,Tommy Robredo,30,1120
nicolas-escude/e140,Nicolas Escude,31,1110
fabrice-santoro/s424,Fabrice Santoro,32,1095
david-nalbandian/n301,David Nalbandian,33,1084
sjeng-schalken/s572,Sjeng Schalken,34,1070
xavier-malisse/m680,Xavier Malisse,35,1005
james-blake/b676,James Blake,36,992
ivan-ljubicic/l360,Ivan Ljubicic,37,974
greg-rusedski/r237,Greg Rusedski,38,935
mariano-zabaleta/z073,Mariano Zabaleta,39,875
jarkko-nieminen/n289,Jarkko Nieminen,40,870
stefan-koubek/k310,Stefan Koubek,41,860
arnaud-clement/c487,Arnaud Clement,42,855
fernando-gonzalez/g415,Fernando Gonzalez,43,847
todd-martin/m442,Todd Martin,44,835
hicham-arazi/a226,Hicham Arazi,45,830
michel-kratochvil/k319,Michel Kratochvil,46,805
wayne-ferreira/f196,Wayne Ferreira,47,800
felix-mantilla/m535,Felix Mantilla,48,775
davide-sanguinetti/s480,Davide Sanguinetti,49,772
julien-boutter/b599,Julien Boutter,50,760
jan-michael-gambill/g352,Jan-Michael Gambill,51,730
bohdan-ulihrach/u032,Bohdan Ulihrach,52,710
fernando-vicente/v195,Fernando Vicente,53,710
agustin-calleri/c478,Agustin Calleri,54,708
albert-montanes/m824,Albert Montanes,55,701
jonas-bjorkman/b446,Jonas Bjorkman,56,695
alberto-martin/m590,Alberto Martin,57,680
adrian-voinea/v166,Adrian Voinea,58,680
fernando-meligeni/m443,Fernando Meligeni,59,671
dominik-hrbaty/h377,Dominik Hrbaty,60,662
paradorn-srichaphan/s675,Paradorn Srichaphan,61,641
andrea-gaudenzi/g254,Andrea Gaudenzi,62,631
jerome-golmard/g319,Jerome Golmard,63,630
nicolas-massu/m655,Nicolas Massu,64,610
olivier-rochus/r397,Olivier Rochus,65,608
nicolas-kiefer/k316,Nicolas Kiefer,66,600
mikhail-youzhny/y061,Mikhail Youzhny,67,598
david-sanchez/s677,David Sanchez,68,574
albert-portas/p305,Albert Portas,69,570
attila-savolt/s608,Attila Savolt,70,562
flavio-saretta/s876,Flavio Saretta,71,542
sargis-sargsian/s545,Sargis Sargsian,72,524
vincent-spadea/s544,Vincent Spadea,73,517
karol-kucera/k237,Karol Kucera,74,512
paul-henri-mathieu/m850,Paul-Henri Mathieu,75,499
francisco-clavet/c252,Francisco Clavet,76,488
christophe-rochus/r336,Christophe Rochus,77,488
andreas-vinciguerra/v250,Andreas Vinciguerra,78,475
jan-vacek/v220,Jan Vacek,79,472
kristian-pless/p491,Kristian Pless,80,471
raemon-sluiter/s693,Raemon Sluiter,81,467
nikolay-davydenko/d402,Nikolay Davydenko,82,467
markus-hipfl/h364,Markus Hipfl,83,441
irakli-labadze/l439,Irakli Labadze,84,439
andre-sa/s604,Andre Sa,85,419
luis-horna/h390,Luis Horna,86,418
guillermo-coria/c524,Guillermo Coria,87,415
ramon-delgado/d316,Ramon Delgado,88,411
nicolas-coutelot/c476,Nicolas Coutelot,89,411
antony-dupuis/d272,Antony Dupuis,90,408
lars-burgsmuller/b484,Lars Burgsmuller,91,404
julian-knowle/k263,Julian Knowle,92,391
cedric-pioline/p226,Cedric Pioline,93,384
martin-lee/l333,Martin Lee,94,383
michael-chang/c274,Michael Chang,95,379
cecil-mamiit/m614,Cecil Mamiit,96,377
martin-verkerk/v232,Martin Verkerk,97,377
jeff-morrison/m805,Jeff Morrison,98,374
kenneth-carlsen/c328,Kenneth Carlsen,99,372
taylor-dent/d362,Taylor Dent,100,366
