lleyton-hewitt/h432,Lleyton Hewitt,1,5205
marat-safin/s741,Marat Safin,2,3130
tommy-haas/h355,Tommy Haas,3,2945
yevgeny-kafelnikov/k267,Yevgeny Kafelnikov,4,2525
tim-henman/h336,Tim Henman,5,2455
andre-agassi/a092,Andre Agassi,6,2425
juan%20carlos-ferrero/f316,Juan Carlos Ferrero,7,2300
albert-costa/c378,Albert Costa,8,2245
carlos-moya/m605,Carlos Moya,9,2050
sebastien-grosjean/g379,Sebastien Grosjean,10,2045
andy-roddick/r485,Andy Roddick,11,1995
thomas-johansson/j129,Thomas Johansson,12,1925
roger-federer/f324,Roger Federer,13,1925
jiri-novak/n254,Jiri Novak,14,1890
guillermo-canas/c433,Guillermo Canas,15,1860
david-nalbandian/n301,David Nalbandian,16,1722
pete-sampras/s402,Pete Sampras,17,1560
alex-corretja/c344,Alex Corretja,18,1490
xavier-malisse/m680,Xavier Malisse,19,1410
younes-el%20aynaoui/e121,Younes El Aynaoui,20,1390
gaston-gaudio/g374,Gaston Gaudio,21,1388
marcelo-rios/r286,Marcelo Rios,22,1385
rainer-schuettler/s636,Rainer Schuettler,23,1320
juan%20ignacio-chela/c514,Juan Ignacio Chela,24,1305
sjeng-schalken/s572,Sjeng Schalken,25,1300
james-blake/b676,James Blake,26,1230
nicolas-lapentti/l290,Nicolas Lapentti,27,1200
fernando-gonzalez/g415,Fernando Gonzalez,28,1095
thomas-enqvist/e113,Thomas Enqvist,29,1080
andrei-pavel/p280,Andrei Pavel,30,1060
jarkko-nieminen/n289,Jarkko Nieminen,31,1051
tommy-robredo/r419,Tommy Robredo,32,1050
paradorn-srichaphan/s675,Paradorn Srichaphan,33,1045
max-mirnyi/m595,Max Mirnyi,34,1035
greg-rusedski/r237,Greg Rusedski,35,1020
mariano-zabaleta/z073,Mariano Zabaleta,36,983
michel-kratochvil/k319,Michel Kratochvil,37,940
ivan-ljubicic/l360,Ivan Ljubicic,38,894
wayne-ferreira/f196,Wayne Ferreira,39,880
stefan-koubek/k310,Stefan Koubek,40,860
felix-mantilla/m535,Felix Mantilla,41,850
mikhail-youzhny/y061,Mikhail Youzhny,42,838
arnaud-clement/c487,Arnaud Clement,43,780
nicolas-escude/e140,Nicolas Escude,44,780
agustin-calleri/c478,Agustin Calleri,45,769
gustavo-kuerten/k293,Gustavo Kuerten,46,760
todd-martin/m442,Todd Martin,47,760
fabrice-santoro/s424,Fabrice Santoro,48,755
davide-sanguinetti/s480,Davide Sanguinetti,49,741
jonas-bjorkman/b446,Jonas Bjorkman,50,740
fernando-vicente/v195,Fernando Vicente,51,735
dominik-hrbaty/h377,Dominik Hrbaty,52,732
wayne-arthurs/a202,Wayne Arthurs,53,720
julien-boutter/b599,Julien Boutter,54,715
andre-sa/s604,Andre Sa,55,681
taylor-dent/d362,Taylor Dent,56,676
jan-michael-gambill/g352,Jan-Michael Gambill,57,660
jose-acasuso/a389,Jose Acasuso,58,659
albert-montanes/m824,Albert Montanes,59,657
fernando-meligeni/m443,Fernando Meligeni,60,652
david-sanchez/s677,David Sanchez,61,643
olivier-rochus/r397,Olivier Rochus,62,628
adrian-voinea/v166,Adrian Voinea,63,624
nicolas-kiefer/k316,Nicolas Kiefer,64,615
nicolas-massu/m655,Nicolas Massu,65,610
jan-vacek/v220,Jan Vacek,66,606
hicham-arazi/a226,Hicham Arazi,67,600
alberto-martin/m590,Alberto Martin,68,580
vincent-spadea/s544,Vincent Spadea,69,575
mark-philippoussis/p338,Mark Philippoussis,70,570
flavio-saretta/s876,Flavio Saretta,71,570
karol-kucera/k237,Karol Kucera,72,569
attila-savolt/s608,Attila Savolt,73,539
radek-stepanek/s694,Radek Stepanek,74,528
feliciano-lopez/l397,Feliciano Lopez,75,520
albert-portas/p305,Albert Portas,76,516
paul-henri-mathieu/m850,Paul-Henri Mathieu,77,505
luis-horna/h390,Luis Horna,78,502
bohdan-ulihrach/u032,Bohdan Ulihrach,79,495
guillermo-coria/c524,Guillermo Coria,80,493
hyung-taik-lee/l311,Hyung-Taik Lee,81,486
lars-burgsmuller/b484,Lars Burgsmuller,82,485
raemon-sluiter/s693,Raemon Sluiter,83,483
francisco-clavet/c252,Francisco Clavet,84,465
kristian-pless/p491,Kristian Pless,85,464
david-ferrer/f401,David Ferrer,86,457
nikolay-davydenko/d402,Nikolay Davydenko,87,440
martin-verkerk/v232,Martin Verkerk,88,439
alexander-popp/p395,Alexander Popp,89,434
goran-ivanisevic/i034,Goran Ivanisevic,90,425
julian-knowle/k263,Julian Knowle,91,422
sargis-sargsian/s545,Sargis Sargsian,92,414
marc-rosset/r214,Marc Rosset,93,414
mardy-fish/f339,Mardy Fish,94,407
michael-llodra/l428,Michael Llodra,95,404
andreas-vinciguerra/v250,Andreas Vinciguerra,96,400
christophe-rochus/r336,Christophe Rochus,97,398
zeljko-krajan/k313,Zeljko Krajan,98,398
franco-squillari/s568,Franco Squillari,99,395
jerome-golmard/g319,Jerome Golmard,100,395
