pete-sampras/s402,Pete Sampras,1,4865
michael-chang/c274,Michael Chang,2,3597
yevgeny-kafelnikov/k267,Yevgeny Kafelnikov,3,3480
goran-ivanisevic/i034,Goran Ivanisevic,4,3465
thomas-muster/m099,Thomas Muster,5,3125
boris-becker/b028,Boris Becker,6,2944
richard-krajicek/k214,Richard Krajicek,7,2380
andre-agassi/a092,Andre Agassi,8,2364
thomas-enqvist/e113,Thomas Enqvist,9,2191
wayne-ferreira/f196,Wayne Ferreira,10,2149
marcelo-rios/r286,Marcelo Rios,11,2114
todd-martin/m442,Todd Martin,12,1875
albert-costa/c378,Albert Costa,13,1757
tim-henman/h336,Tim Henman,14,1592
stefan-edberg/e004,Stefan Edberg,15,1567
jim-courier/c243,Jim Courier,16,1561
magnus-gustafsson/g182,Magnus Gustafsson,17,1537
jan-siemerink/s381,Jan Siemerink,18,1530
felix-mantilla/m535,Felix Mantilla,19,1505
michael-stich/s351,Michael Stich,20,1491
alberto-berasategui/b428,Alberto Berasategui,21,1477
cedric-pioline/p226,Cedric Pioline,22,1455
malivai-washington/w124,MaliVai Washington,23,1428
marc-rosset/r214,Marc Rosset,24,1406
carlos-moya/m605,Carlos Moya,25,1401
alex-corretja/c344,Alex Corretja,26,1385
paul-haarhuis/h223,Paul Haarhuis,27,1271
mark-woodforde/w035,Mark Woodforde,28,1252
mark-philippoussis/p338,Mark Philippoussis,29,1242
jason-stoltenberg/s331,Jason Stoltenberg,30,1204
richey-reneberg/r016,Richey Reneberg,31,1203
arnaud-boetsch/b053,Arnaud Boetsch,32,1183
todd-woodbridge/w136,Todd Woodbridge,33,1155
petr-korda/k148,Petr Korda,34,1123
francisco-clavet/c252,Francisco Clavet,35,1118
andrei-medvedev/m475,Andrei Medvedev,36,1114
alex-o'brien/o099,Alex O'Brien,37,1081
javier-sanchez/s015,Javier Sanchez,38,1031
bohdan-ulihrach/u032,Bohdan Ulihrach,39,965
renzo-furlan/f192,Renzo Furlan,40,962
mikael-tillstrom/t166,Mikael Tillstrom,41,960
chris-woodruff/w212,Chris Woodruff,42,924
magnus-larsson/l206,Magnus Larsson,43,917
david-prinosil/p273,David Prinosil,44,900
hernan-gumy/g247,Hernan Gumy,45,897
jonas-bjorkman/b446,Jonas Bjorkman,46,886
hendrik-dreekmann/d249,Hendrik Dreekmann,47,870
adrian-voinea/v166,Adrian Voinea,48,852
marc-kevin-goellner/g252,Marc-Kevin Goellner,49,821
sandon-stolle/s443,Sandon Stolle,50,810
martin-damm/d214,Martin Damm,51,804
kenneth-carlsen/c328,Kenneth Carlsen,52,791
vincent-spadea/s544,Vincent Spadea,53,787
patrick-rafter/r255,Patrick Rafter,54,780
greg-rusedski/r237,Greg Rusedski,55,780
christian-ruud/r219,Christian Ruud,56,780
byron-black/b397,Byron Black,57,777
andrea-gaudenzi/g254,Andrea Gaudenzi,58,776
bernd-karbacher/k190,Bernd Karbacher,59,775
karol-kucera/k237,Karol Kucera,60,775
guy-forget/f035,Guy Forget,61,756
karim-alami/a203,Karim Alami,62,754
thomas-johansson/j129,Thomas Johansson,63,753
sergi-bruguera/b350,Sergi Bruguera,64,752
jonathan-stark/s403,Jonathan Stark,65,740
carlos-costa/c179,Carlos Costa,66,733
slava-dosedel/d198,Slava Dosedel,67,728
roberto-carretero/c383,Roberto Carretero,68,716
jiri-novak/n254,Jiri Novak,69,715
nicklas-kulti/k181,Nicklas Kulti,70,709
hicham-arazi/a226,Hicham Arazi,71,685
alex-radulescu/r284,Alex Radulescu,72,667
andrei-chesnokov/c031,Andrei Chesnokov,73,636
jakob-hlasek/h025,Jakob Hlasek,74,629
tomas-carbonell/c216,Tomas Carbonell,75,627
dominik-hrbaty/h377,Dominik Hrbaty,76,622
daniel-vacek/v141,Daniel Vacek,77,621
grant-stafford/s406,Grant Stafford,78,611
juan%20albert-viloca-puig/v161,Juan Albert Viloca-Puig,79,607
marcelo-filippini/f165,Marcelo Filippini,80,597
johan-van%20herck/v167,Johan Van Herck,81,584
guillaume-raoux/r186,Guillaume Raoux,82,583
scott-draper/d270,Scott Draper,83,576
patrik-fredriksson/f278,Patrik Fredriksson,84,573
sjeng-schalken/s572,Sjeng Schalken,85,572
richard-fromberg/f164,Richard Fromberg,86,568
magnus-norman/n250,Magnus Norman,87,564
marcos-ondruska/o098,Marcos Ondruska,88,562
gustavo-kuerten/k293,Gustavo Kuerten,89,556
andrei-olhovskiy/o009,Andrei Olhovskiy,90,552
stephane-simian/s454,Stephane Simian,91,527
filip-dewulf/d228,Filip Dewulf,92,527
jeff-tarango/t136,Jeff Tarango,93,525
fernando-meligeni/m443,Fernando Meligeni,94,514
galo-blanco/b518,Galo Blanco,95,506
gilbert-schaller/s315,Gilbert Schaller,96,497
jordi-burillo/b429,Jordi Burillo,97,492
lionel-roux/r280,Lionel Roux,98,479
michael-joyce/j100,Michael Joyce,99,476
sargis-sargsian/s545,Sargis Sargsian,100,467
