novak-djokovic/d643,Novak Djokovic,1,13205
roger-federer/f324,Roger Federer,2,9205
rafael-nadal/n409,Rafael Nadal,3,5810
andy-murray/mc10,Andy Murray,4,5695
kei-nishikori/n552,Kei Nishikori,5,5460
milos-raonic/r975,Milos Raonic,6,5160
david-ferrer/f401,David Ferrer,7,4580
stan-wawrinka/w367,Stan Wawrinka,8,4515
tomas-berdych/ba47,Tomas Berdych,9,4510
marin-cilic/c977,Marin Cilic,10,3370
grigor-dimitrov/d875,Grigor Dimitrov,11,3055
feliciano-lopez/l397,Feliciano Lopez,12,2415
jo-wilfried-tsonga/t786,Jo-Wilfried Tsonga,13,2245
gilles-simon/sd32,Gilles Simon,14,2130
roberto-bautista%20agut/bd06,Roberto Bautista Agut,15,1975
ernests-gulbis/g858,Ernests Gulbis,16,1910
kevin-anderson/a678,Kevin Anderson,17,1870
tommy-robredo/r419,Tommy Robredo,18,1800
gael-monfils/mc65,Gael Monfils,19,1735
david-goffin/gb88,David Goffin,20,1631
pablo-cuevas/c882,Pablo Cuevas,21,1512
ivo-karlovic/k336,Ivo Karlovic,22,1485
fabio-fognini/f510,Fabio Fognini,23,1460
john-isner/i186,John Isner,24,1450
guillermo-garcia-lopez/g476,Guillermo Garcia-Lopez,25,1415
richard-gasquet/g628,Richard Gasquet,26,1375
leonardo-mayer/md56,Leonardo Mayer,27,1364
philipp-kohlschreiber/k435,Philipp Kohlschreiber,28,1360
bernard-tomic/ta46,Bernard Tomic,29,1330
lukas-rosol/r685,Lukas Rosol,30,1215
santiago-giraldo/g725,Santiago Giraldo,31,1195
adrian-mannarino/me82,Adrian Mannarino,32,1193
andreas-seppi/sa93,Andreas Seppi,33,1185
fernando-verdasco/v306,Fernando Verdasco,34,1180
julien-benneteau/b747,Julien Benneteau,35,1165
gilles-muller/ma30,Gilles Muller,36,1161
nick-kyrgios/ke17,Nick Kyrgios,37,1160
jeremy-chardy/ca12,Jeremy Chardy,38,1135
viktor-troicki/t840,Viktor Troicki,39,1098
benjamin-becker/b896,Benjamin Becker,40,1078
martin-klizan/k966,Martin Klizan,41,1065
sam-querrey/q927,Sam Querrey,42,1040
steve-johnson/j386,Steve Johnson,43,986
donald-young/y124,Donald Young,44,964
jack-sock/sm25,Jack Sock,45,941
juan-monaco/ma21,Juan Monaco,46,940
simone-bolelli/ba98,Simone Bolelli,47,926
jiri-vesely/v708,Jiri Vesely,48,923
jerzy-janowicz/j397,Jerzy Janowicz,49,905
marcel-granollers/g710,Marcel Granollers,50,905
sergiy-stakhovsky/sc77,Sergiy Stakhovsky,51,894
dominic-thiem/tb69,Dominic Thiem,52,891
joao-sousa/sh90,Joao Sousa,53,887
pablo-carreno%20busta/cd85,Pablo Carreno Busta,54,866
victor-estrella%20burgos/e224,Victor Estrella Burgos,55,859
andreas-haider-maurer/h804,Andreas Haider-Maurer,56,858
mikhail-kukushkin/k926,Mikhail Kukushkin,57,852
marcos-baghdatis/b837,Marcos Baghdatis,58,838
borna-coric/cg80,Borna Coric,59,837
vasek-pospisil/pd07,Vasek Pospisil,60,800
diego-schwartzman/sm37,Diego Schwartzman,61,797
yen-hsun-lu/l575,Yen-Hsun Lu,62,785
denis-istomin/i165,Denis Istomin,63,785
mikhail-youzhny/y061,Mikhail Youzhny,64,780
alexandr-dolgopolov/d801,Alexandr Dolgopolov,65,760
pablo-andujar/a596,Pablo Andujar,66,760
albert-ramos-vinolas/r772,Albert Ramos-Vinolas,67,755
carlos-berlocq/b884,Carlos Berlocq,68,740
sam-groth/g940,Sam Groth,69,701
joao-souza/sg64,Joao Souza,70,676
jarkko-nieminen/n289,Jarkko Nieminen,71,673
jan-lennard-struff/sl28,Jan-Lennard Struff,72,671
dusan-lajovic/l987,Dusan Lajovic,73,669
nicolas-almagro/a479,Nicolas Almagro,74,665
tim-smyczek/sf62,Tim Smyczek,75,663
marinko-matosevic/me05,Marinko Matosevic,76,652
federico-delbonis/d874,Federico Delbonis,77,650
ricardas-berankis/be90,Ricardas Berankis,78,630
jurgen-melzer/m762,Jurgen Melzer,79,626
teymuraz-gabashvili/g681,Teymuraz Gabashvili,80,621
thomaz-bellucci/bd20,Thomaz Bellucci,81,611
malek-jaziri/j267,Malek Jaziri,82,607
aljaz-bedene/bh09,Aljaz Bedene,83,607
steve-darcis/d632,Steve Darcis,84,603
benoit-paire/pd31,Benoit Paire,85,602
radek-stepanek/s694,Radek Stepanek,86,600
paolo-lorenzi/l503,Paolo Lorenzi,87,595
blaz-kavcic/k834,Blaz Kavcic,88,595
andrey-golubev/g806,Andrey Golubev,89,591
daniel-gimeno-traver/g676,Daniel Gimeno-Traver,90,588
andrey-kuznetsov/kb54,Andrey Kuznetsov,91,584
damir-dzumhur/d923,Damir Dzumhur,92,580
ivan-dodig/d646,Ivan Dodig,93,575
go-soeda/sc47,Go Soeda,94,574
maximo-gonzalez/g585,Maximo Gonzalez,95,573
filip-krajinovic/kb05,Filip Krajinovic,96,569
james-duckworth/d994,James Duckworth,97,567
robin-haase/h756,Robin Haase,98,565
lukas-lacko/l797,Lukas Lacko,99,564
alejandro-gonzalez/g892,Alejandro Gonzalez,100,557
