roger-federer/f324,Roger Federer,1,7140
rafael-nadal/n409,Rafael Nadal,2,5605
novak-djokovic/d643,Novak Djokovic,3,3700
andy-roddick/r485,Andy Roddick,4,3415
nikolay-davydenko/d402,Nikolay Davydenko,5,3195
fernando-gonzalez/g415,Fernando Gonzalez,6,2475
tommy-robredo/r419,Tommy Robredo,7,2170
james-blake/b676,James Blake,8,1995
tommy-haas/h355,Tommy Haas,9,1950
mikhail-youzhny/y061,Mikhail Youzhny,10,1880
ivan-ljubicic/l360,Ivan Ljubicic,11,1870
tomas-berdych/ba47,Tomas Berdych,12,1855
richard-gasquet/g628,Richard Gasquet,13,1740
guillermo-canas/c433,Guillermo Canas,14,1665
david-ferrer/f401,David Ferrer,15,1565
andy-murray/mc10,Andy Murray,16,1540
juan%20carlos-ferrero/f316,Juan Carlos Ferrero,17,1495
marcos-baghdatis/b837,Marcos Baghdatis,18,1440
carlos-moya/m605,Carlos Moya,19,1325
lleyton-hewitt/h432,Lleyton Hewitt,20,1270
juan%20ignacio-chela/c514,Juan Ignacio Chela,21,1270
paul-henri-mathieu/m850,Paul-Henri Mathieu,22,1195
david-nalbandian/n301,David Nalbandian,23,1185
marat-safin/s741,Marat Safin,24,1155
juan-monaco/ma21,Juan Monaco,25,1115
dmitry-tursunov/t315,Dmitry Tursunov,26,1050
robin-soderling/sa49,Robin Soderling,27,1035
jarkko-nieminen/n289,Jarkko Nieminen,28,1000
filippo-volandri/v254,Filippo Volandri,29,981
potito-starace/s843,Potito Starace,30,946
dominik-hrbaty/h377,Dominik Hrbaty,31,915
nicolas-almagro/a479,Nicolas Almagro,32,890
ivo-karlovic/k336,Ivo Karlovic,33,877
jurgen-melzer/m762,Jurgen Melzer,34,855
fernando-verdasco/v306,Fernando Verdasco,35,820
radek-stepanek/s694,Radek Stepanek,36,815
philipp-kohlschreiber/k435,Philipp Kohlschreiber,37,805
mario-ancic/a385,Mario Ancic,38,800
gilles-simon/sd32,Gilles Simon,39,775
hyung-taik-lee/l311,Hyung-Taik Lee,40,761
igor-andreev/a511,Igor Andreev,41,760
gael-monfils/mc65,Gael Monfils,42,732
agustin-calleri/c478,Agustin Calleri,43,725
fabrice-santoro/s424,Fabrice Santoro,44,724
marc-gicquel/g436,Marc Gicquel,45,715
arnaud-clement/c487,Arnaud Clement,46,715
janko-tipsarevic/t742,Janko Tipsarevic,47,706
florian-mayer/mb02,Florian Mayer,48,701
stan-wawrinka/w367,Stan Wawrinka,49,700
albert-montanes/m824,Albert Montanes,50,700
mardy-fish/f339,Mardy Fish,51,695
benjamin-becker/b896,Benjamin Becker,52,678
oscar-hernandez/h472,Oscar Hernandez,53,654
werner-eschauer/e141,Werner Eschauer,54,654
xavier-malisse/m680,Xavier Malisse,55,640
olivier-rochus/r397,Olivier Rochus,56,625
jonas-bjorkman/b446,Jonas Bjorkman,57,615
vincent-spadea/s544,Vincent Spadea,58,615
robby-ginepri/g569,Robby Ginepri,59,610
michael-russell/r368,Michael Russell,60,599
michael-llodra/l428,Michael Llodra,61,587
nicolas-massu/m655,Nicolas Massu,62,581
stefan-koubek/k310,Stefan Koubek,63,580
feliciano-lopez/l397,Feliciano Lopez,64,571
sam-querrey/q927,Sam Querrey,65,561
nicolas-mahut/m873,Nicolas Mahut,66,548
frank-dancevic/d499,Frank Dancevic,67,542
julien-benneteau/b747,Julien Benneteau,68,540
jose-acasuso/a389,Jose Acasuso,69,540
kristof-vliegen/v309,Kristof Vliegen,70,539
andreas-seppi/sa93,Andreas Seppi,71,529
thomas-johansson/j129,Thomas Johansson,72,529
martin-vassallo%20arguello/v258,Martin Vassallo Arguello,73,527
florent-serra/s963,Florent Serra,74,525
carlos-berlocq/b884,Carlos Berlocq,75,525
jo-wilfried-tsonga/t786,Jo-Wilfried Tsonga,76,523
diego-hartfield/h502,Diego Hartfield,77,523
juan%20martin-del%20potro/d683,Juan Martin del Potro,78,519
amer-delic/d438,Amer Delic,79,517
sergio-roitman/r388,Sergio Roitman,80,517
nicolas-lapentti/l290,Nicolas Lapentti,81,516
evgeny-korolev/k760,Evgeny Korolev,82,514
sebastien-grosjean/g379,Sebastien Grosjean,83,513
mariano-zabaleta/z073,Mariano Zabaleta,84,500
michael-berrer/b678,Michael Berrer,85,498
guillermo-garcia-lopez/g476,Guillermo Garcia-Lopez,86,484
luis-horna/h390,Luis Horna,87,481
simone-bolelli/ba98,Simone Bolelli,88,478
chris-guccione/g621,Chris Guccione,89,477
ernests-gulbis/g858,Ernests Gulbis,90,462
peter-luczak/l515,Peter Luczak,91,458
tim-henman/h336,Tim Henman,92,450
edouard-roger-vasselin/r613,Edouard Roger-Vasselin,93,449
igor-kunitsyn/k403,Igor Kunitsyn,94,445
max-mirnyi/m595,Max Mirnyi,95,443
robin-haase/h756,Robin Haase,96,437
teymuraz-gabashvili/g681,Teymuraz Gabashvili,97,436
ivan-navarro/n309,Ivan Navarro,98,434
kristian-pless/p491,Kristian Pless,99,421
paul-goldstein/g333,Paul Goldstein,100,421
